id,cliente_id,producto_id,fecha,cantidad,total
1369,29,9,2023-09-13,4,1056000.0
1370,70,19,2023-07-28,2,440000.0
1371,39,44,2022-05-07,3,330000.0
1372,2,36,2023-03-09,5,1460000.0
1373,19,8,2023-02-03,1,226000.0
1374,1,37,2022-10-13,5,1330000.0
1375,51,35,2024-04-26,5,1260000.0
1376,11,20,2023-04-25,2,318000.0
1377,96,48,2025-03-29,3,651000.0
1378,28,27,2024-11-07,5,400000.0
1379,19,11,2025-04-11,2,368000.0
1380,29,40,2023-02-25,3,189000.0
1381,25,8,2023-12-21,2,452000.0
1382,86,37,2023-04-20,1,266000.0
1383,97,36,2024-08-18,4,1168000.0
1384,83,36,2023-08-26,1,292000.0
1385,38,43,2023-06-27,1,214000.0
1386,33,7,2023-11-26,2,586000.0
1387,93,38,2024-04-07,4,1128000.0
1388,43,23,2024-07-20,2,110000.0
1389,86,42,2025-01-15,2,160000.0
1390,13,19,2023-10-24,5,1100000.0
1391,9,13,2023-08-06,3,351000.0
1392,63,29,2023-05-25,3,795000.0
1393,79,43,2023-10-24,3,642000.0
1394,89,38,2024-06-18,2,564000.0
1395,73,37,2024-05-25,3,798000.0
1396,41,28,2024-04-06,2,104000.0
1397,1,21,2022-09-14,2,536000.0
1398,29,46,2024-04-12,4,704000.0
1399,36,24,2023-08-24,2,142000.0
1400,87,47,2023-02-23,3,267000.0
1401,62,30,2023-11-10,4,740000.0
1402,46,50,2023-08-13,3,603000.0
1403,63,36,2024-01-17,1,292000.0
1404,23,42,2022-06-24,5,400000.0
1405,11,18,2024-09-03,2,290000.0
1406,69,13,2023-03-23,3,351000.0
1407,94,41,2022-11-26,1,263000.0
1408,94,5,2022-05-09,1,104000.0
1409,65,41,2023-05-24,1,263000.0
1410,75,38,2024-08-20,4,1128000.0
1411,99,38,2024-10-07,2,564000.0
1412,5,36,2024-09-29,3,876000.0
1413,70,35,2024-01-22,4,1008000.0
1414,84,50,2023-07-16,2,402000.0
1415,47,26,2022-12-06,2,300000.0
1416,99,38,2023-02-12,3,846000.0
1417,18,30,2023-09-08,5,925000.0
1418,66,6,2023-04-06,4,1048000.0
1419,47,33,2023-11-25,1,151000.0
1420,85,16,2024-09-15,5,700000.0
1421,88,11,2023-04-30,5,920000.0
1422,18,29,2024-05-28,2,530000.0
1423,23,37,2024-08-16,5,1330000.0
1424,85,10,2025-01-24,4,572000.0
1425,46,3,2025-03-12,2,458000.0
1426,98,32,2023-09-20,2,334000.0
1427,9,17,2023-05-18,3,264000.0
1428,30,3,2024-05-12,2,458000.0
1429,67,24,2025-01-04,4,284000.0
1430,61,30,2024-05-15,1,185000.0
1431,6,42,2024-03-29,3,240000.0
1432,14,46,2022-12-31,5,880000.0
1433,82,18,2023-10-13,3,435000.0
1434,75,35,2023-01-01,5,1260000.0
1435,23,25,2022-11-17,4,464000.0
1436,47,38,2024-08-10,1,282000.0
1437,67,17,2024-05-11,4,352000.0
1438,29,34,2023-01-24,4,340000.0
1439,46,23,2024-08-03,4,220000.0
1440,62,39,2025-01-05,1,97000.0
1441,65,9,2022-07-14,4,1056000.0
1442,22,15,2024-07-05,1,236000.0
1443,66,42,2022-06-05,3,240000.0
1444,28,10,2022-08-07,2,286000.0
1445,21,24,2025-02-15,5,355000.0
1446,92,8,2022-06-28,2,452000.0
1447,54,22,2022-04-23,1,143000.0
1448,62,44,2024-01-14,4,440000.0
1449,62,14,2022-11-13,5,745000.0
1450,21,42,2024-12-18,4,320000.0
1451,3,16,2023-04-08,1,140000.0
1452,17,37,2022-07-28,5,1330000.0
1453,21,9,2022-12-04,5,1320000.0
1454,6,37,2022-04-28,2,532000.0
1455,8,11,2023-03-19,3,552000.0
1456,24,34,2024-06-07,4,340000.0
1457,77,37,2024-03-22,1,266000.0
1458,93,47,2023-11-14,3,267000.0
1459,11,14,2022-07-16,4,596000.0
1460,78,31,2024-11-28,4,392000.0
1461,22,15,2024-12-29,4,944000.0
1462,77,10,2025-02-12,5,715000.0
1463,99,12,2024-11-26,5,1105000.0
1464,85,33,2024-05-03,3,453000.0
1465,22,47,2025-02-01,3,267000.0
1466,59,39,2024-05-10,5,485000.0
1467,9,15,2022-05-08,4,944000.0
1468,50,9,2022-04-24,1,264000.0
1469,3,13,2024-07-18,5,585000.0
1470,65,44,2024-08-17,4,440000.0
1471,20,39,2024-01-12,1,97000.0
1472,23,31,2022-05-02,5,490000.0
1473,77,3,2022-05-09,5,1145000.0
1474,65,49,2024-07-14,1,79000.0
1475,12,31,2023-06-14,2,196000.0
1476,78,35,2024-07-24,1,252000.0
1477,100,44,2023-07-03,4,440000.0
1478,67,27,2022-05-10,3,240000.0
1479,6,45,2024-06-02,5,260000.0
1480,55,15,2025-04-02,4,944000.0
1481,99,25,2025-02-24,3,348000.0
1482,76,48,2024-02-11,5,1085000.0
1483,13,28,2023-01-17,2,104000.0
1484,33,31,2022-09-27,2,196000.0
1485,11,19,2022-09-10,5,1100000.0
1486,70,27,2024-07-06,3,240000.0
1487,25,1,2022-12-01,1,106000.0
1488,74,34,2023-04-23,1,85000.0
1489,67,1,2023-02-06,4,424000.0
1490,84,14,2024-12-01,3,447000.0
1491,53,24,2024-07-09,1,71000.0
1492,20,28,2023-05-11,5,260000.0
1493,33,17,2023-10-16,5,440000.0
1494,55,37,2023-06-03,3,798000.0
1495,79,18,2023-12-21,4,580000.0
1496,97,14,2022-08-14,4,596000.0
1497,71,36,2023-11-14,4,1168000.0
1498,23,24,2024-01-04,5,355000.0
1499,72,31,2024-03-27,3,294000.0
1500,40,37,2024-09-07,3,798000.0
1501,100,46,2023-04-26,4,704000.0
1502,95,9,2025-04-01,1,264000.0
1503,96,15,2023-03-30,4,944000.0
1504,90,11,2023-07-23,1,184000.0
1505,28,33,2025-03-11,4,604000.0
1506,44,36,2022-08-17,5,1460000.0
1507,90,44,2025-01-23,1,110000.0
1508,21,25,2025-01-17,1,116000.0
1509,12,10,2022-06-02,4,572000.0
1510,77,28,2022-09-06,1,52000.0
1511,9,17,2024-01-03,2,176000.0
1512,48,6,2023-11-24,5,1310000.0
1513,5,47,2023-11-20,4,356000.0
1514,52,40,2024-08-19,5,315000.0
1515,37,46,2024-04-22,5,880000.0
1516,8,50,2022-07-10,2,402000.0
1517,82,32,2024-12-28,4,668000.0
1518,2,13,2022-04-28,5,585000.0
1519,37,13,2025-04-09,1,117000.0
1520,77,33,2023-01-05,5,755000.0
1521,90,15,2022-08-20,5,1180000.0
1522,22,44,2024-05-29,1,110000.0
1523,47,16,2024-02-17,1,140000.0
1524,21,6,2025-01-09,3,786000.0
1525,100,26,2023-09-10,3,450000.0
1526,86,26,2024-09-09,4,600000.0
1527,76,13,2022-09-09,5,585000.0
1528,2,48,2024-07-12,1,217000.0
1529,12,36,2022-06-19,3,876000.0
1530,93,36,2023-04-05,5,1460000.0
1531,45,23,2023-03-08,3,165000.0
1532,29,39,2025-03-24,2,194000.0
1533,59,26,2024-09-10,5,750000.0
1534,1,17,2024-04-21,2,176000.0
1535,53,33,2023-06-09,1,151000.0
1536,72,5,2022-06-25,5,520000.0
1537,38,22,2022-08-07,1,143000.0
1538,66,17,2025-03-12,5,440000.0
1539,74,17,2023-06-23,4,352000.0
1540,49,37,2024-08-04,4,1064000.0
1541,99,16,2024-09-05,3,420000.0
1542,100,30,2025-01-30,4,740000.0
1543,76,2,2022-06-04,4,232000.0
1544,15,17,2023-01-17,1,88000.0
1545,49,41,2023-08-15,2,526000.0
1546,87,45,2022-05-08,2,104000.0
1547,41,27,2023-03-01,3,240000.0
1548,67,35,2024-10-11,1,252000.0
1549,90,17,2022-11-23,2,176000.0
1550,37,6,2023-12-23,4,1048000.0
1551,87,48,2022-08-11,3,651000.0
1552,10,36,2023-07-22,2,584000.0
1553,61,21,2022-12-22,3,804000.0
1554,28,37,2024-09-06,3,798000.0
1555,24,48,2023-04-22,2,434000.0
1556,64,48,2024-09-10,2,434000.0
1557,31,48,2023-12-09,2,434000.0
1558,34,14,2025-02-28,2,298000.0
1559,26,16,2024-07-31,5,700000.0
1560,46,10,2023-09-11,1,143000.0
1561,16,6,2023-12-01,4,1048000.0
1562,79,1,2022-11-17,5,530000.0
1563,6,31,2025-03-19,3,294000.0
1564,80,21,2022-08-13,4,1072000.0
1565,74,18,2024-05-30,4,580000.0
1566,24,49,2023-10-03,5,395000.0
1567,36,26,2022-07-06,2,300000.0
1568,97,37,2022-09-12,2,532000.0
1569,7,34,2024-02-21,4,340000.0
1570,62,35,2023-04-09,1,252000.0
1571,65,23,2022-08-10,4,220000.0
1572,88,50,2023-09-25,2,402000.0
1573,59,8,2024-11-09,5,1130000.0
1574,59,21,2024-11-22,1,268000.0
1575,2,44,2024-10-25,2,220000.0
1576,49,38,2023-12-21,1,282000.0
1577,42,24,2023-09-03,5,355000.0
1578,34,12,2022-05-30,5,1105000.0
1579,34,16,2024-12-24,3,420000.0
1580,61,40,2023-06-12,3,189000.0
1581,47,12,2024-03-13,4,884000.0
1582,55,14,2024-05-15,4,596000.0
1583,90,49,2023-04-03,3,237000.0
1584,47,26,2023-10-18,3,450000.0
1585,58,12,2024-08-20,5,1105000.0
1586,17,37,2023-11-18,2,532000.0
1587,13,47,2024-02-13,3,267000.0
1588,31,36,2023-01-27,4,1168000.0
1589,49,13,2025-03-04,2,234000.0
1590,95,10,2024-10-10,4,572000.0
1591,2,12,2025-02-03,4,884000.0
1592,64,9,2023-11-25,5,1320000.0
1593,69,47,2022-08-25,3,267000.0
1594,63,20,2024-11-29,3,477000.0
1595,72,37,2023-07-16,1,266000.0
1596,51,7,2023-05-01,2,586000.0
1597,8,14,2022-08-06,3,447000.0
1598,61,41,2022-08-19,1,263000.0
1599,58,48,2023-06-04,3,651000.0
1600,34,24,2022-12-09,3,213000.0
1601,72,36,2023-11-25,3,876000.0
1602,45,2,2024-12-23,4,232000.0
1603,16,23,2022-12-09,5,275000.0
1604,26,37,2023-12-10,5,1330000.0
1605,84,42,2023-08-18,5,400000.0
1606,23,50,2023-10-26,3,603000.0
1607,46,21,2022-09-26,5,1340000.0
1608,63,50,2022-09-03,4,804000.0
1609,11,25,2022-04-22,5,580000.0
1610,37,30,2023-08-05,2,370000.0
1611,22,41,2024-03-04,3,789000.0
1612,54,41,2023-10-25,5,1315000.0
1613,74,26,2023-06-07,1,150000.0
1614,11,11,2022-09-19,3,552000.0
1615,30,21,2022-11-05,3,804000.0
1616,84,19,2022-08-27,3,660000.0
1617,78,42,2023-01-30,4,320000.0
1618,35,29,2024-02-12,3,795000.0
1619,96,38,2024-03-11,5,1410000.0
1620,58,27,2024-08-26,2,160000.0
1621,24,2,2024-08-22,2,116000.0
1622,94,16,2024-06-18,3,420000.0
1623,96,45,2024-01-07,1,52000.0
1624,27,11,2022-09-21,4,736000.0
1625,14,7,2022-05-24,1,293000.0
1626,61,36,2022-08-31,1,292000.0
1627,4,50,2023-10-15,4,804000.0
1628,68,49,2024-08-21,1,79000.0
1629,14,17,2022-09-05,5,440000.0
1630,20,6,2024-10-27,4,1048000.0
1631,40,15,2024-10-29,2,472000.0
1632,95,19,2023-08-30,4,880000.0
1633,81,9,2023-12-03,2,528000.0
1634,68,11,2022-05-03,1,184000.0
1635,5,43,2023-07-11,3,642000.0
1636,42,31,2024-01-16,4,392000.0
1637,70,18,2023-12-07,5,725000.0
1638,57,9,2022-08-23,5,1320000.0
1639,23,38,2024-08-30,5,1410000.0
1640,59,41,2023-04-26,5,1315000.0
1641,56,34,2024-09-18,5,425000.0
1642,40,23,2024-07-01,4,220000.0
1643,70,15,2023-01-02,1,236000.0
1644,57,20,2025-03-13,3,477000.0
1645,53,17,2023-11-26,2,176000.0
1646,39,1,2023-01-02,1,106000.0
1647,67,49,2022-11-15,2,158000.0
1648,45,19,2023-06-05,4,880000.0
1649,69,1,2023-07-25,4,424000.0
1650,97,31,2023-06-04,3,294000.0
1651,2,50,2024-05-19,4,804000.0
1652,38,39,2022-11-26,2,194000.0
1653,1,36,2022-07-21,3,876000.0
1654,25,27,2022-12-29,5,400000.0
1655,56,26,2024-02-18,2,300000.0
1656,21,46,2023-06-16,4,704000.0
1657,49,15,2024-01-28,3,708000.0
1658,11,28,2023-07-23,2,104000.0
1659,67,49,2024-05-05,5,395000.0
1660,89,44,2022-08-11,3,330000.0
1661,37,42,2023-10-26,5,400000.0
1662,35,27,2023-05-10,2,160000.0
1663,9,12,2023-05-02,2,442000.0
1664,38,8,2024-12-09,4,904000.0
1665,80,29,2024-05-23,3,795000.0
1666,90,40,2024-10-22,4,252000.0
1667,25,21,2024-11-26,1,268000.0
1668,20,4,2023-02-11,5,1260000.0
1669,3,12,2024-03-25,1,221000.0
1670,37,18,2022-09-27,2,290000.0
1671,92,29,2022-11-10,1,265000.0
1672,30,6,2023-07-31,2,524000.0
1673,2,32,2022-04-24,2,334000.0
1674,44,27,2023-12-19,3,240000.0
1675,64,24,2023-09-12,4,284000.0
1676,90,3,2024-12-02,3,687000.0
1677,11,49,2023-11-25,2,158000.0
1678,8,18,2023-09-07,4,580000.0
1679,10,35,2024-02-26,4,1008000.0
1680,24,13,2023-09-15,3,351000.0
1681,49,1,2024-02-11,1,106000.0
1682,99,46,2025-01-19,2,352000.0
1683,50,50,2024-10-23,4,804000.0
1684,32,48,2022-11-11,1,217000.0
1685,26,30,2023-07-24,1,185000.0
1686,67,43,2023-08-25,2,428000.0
1687,61,25,2024-11-06,3,348000.0
1688,42,11,2025-03-29,1,184000.0
1689,96,36,2023-02-20,5,1460000.0
1690,16,17,2024-04-27,4,352000.0
1691,82,20,2023-08-15,2,318000.0
1692,47,4,2023-01-14,2,504000.0
1693,15,16,2023-12-23,4,560000.0
1694,42,1,2023-08-22,2,212000.0
1695,36,38,2023-07-10,1,282000.0
1696,51,16,2025-03-28,1,140000.0
1697,6,38,2024-12-22,4,1128000.0
1698,89,39,2024-05-15,2,194000.0
1699,48,50,2024-09-24,1,201000.0
1700,32,11,2023-04-25,4,736000.0
1701,12,44,2023-09-02,5,550000.0
1702,44,49,2023-11-19,1,79000.0
1703,8,23,2023-06-23,2,110000.0
1704,90,35,2023-12-15,1,252000.0
1705,17,32,2023-11-02,2,334000.0
1706,41,36,2022-10-07,3,876000.0
1707,57,47,2024-09-05,2,178000.0
1708,3,45,2023-02-18,4,208000.0
1709,46,47,2024-10-19,2,178000.0
1710,33,3,2024-08-08,4,916000.0
1711,91,29,2023-01-18,5,1325000.0
1712,38,35,2025-03-08,4,1008000.0
1713,25,37,2024-08-15,2,532000.0
1714,70,23,2022-05-25,3,165000.0
1715,94,30,2024-03-31,3,555000.0
1716,77,36,2023-03-05,2,584000.0
1717,9,34,2024-02-24,2,170000.0
1718,58,19,2023-07-10,3,660000.0
1719,70,24,2025-03-25,4,284000.0
1720,1,50,2022-07-30,5,1005000.0
1721,49,47,2024-01-09,2,178000.0
1722,3,40,2025-02-22,3,189000.0
1723,100,40,2024-05-28,2,126000.0
1724,42,47,2022-11-16,1,89000.0
1725,85,35,2024-12-22,4,1008000.0
1726,25,34,2023-07-28,4,340000.0
1727,99,36,2023-04-24,2,584000.0
1728,79,19,2023-05-11,3,660000.0
1729,53,42,2025-01-31,3,240000.0
1730,15,7,2022-12-09,5,1465000.0
1731,85,5,2024-01-31,1,104000.0
1732,17,12,2023-11-20,1,221000.0
1733,26,7,2022-08-06,4,1172000.0
1734,25,7,2024-03-11,1,293000.0
1735,74,42,2024-10-28,4,320000.0
1736,85,32,2024-04-27,5,835000.0
1737,80,45,2024-10-04,5,260000.0
1738,33,4,2023-12-27,3,756000.0
1739,29,39,2024-07-22,1,97000.0
1740,2,14,2024-06-08,4,596000.0
1741,11,30,2025-03-23,1,185000.0
1742,47,36,2024-01-23,4,1168000.0
1743,48,46,2024-08-05,1,176000.0
1744,79,18,2022-06-10,5,725000.0
1745,6,47,2023-10-24,1,89000.0
1746,39,5,2025-04-07,2,208000.0
1747,67,7,2024-07-26,1,293000.0
1748,93,15,2024-10-22,5,1180000.0
1749,50,13,2024-12-30,2,234000.0
1750,68,43,2022-08-24,2,428000.0
1751,73,41,2022-09-30,2,526000.0
1752,72,48,2023-05-04,5,1085000.0
1753,54,48,2025-01-29,1,217000.0
1754,99,41,2025-02-09,5,1315000.0
1755,46,44,2023-10-17,4,440000.0
1756,90,43,2022-12-28,4,856000.0
1757,14,11,2025-01-13,2,368000.0
1758,71,26,2024-11-20,5,750000.0
1759,44,43,2022-06-21,2,428000.0
1760,69,39,2024-09-04,4,388000.0
1761,46,21,2025-01-10,5,1340000.0
1762,42,24,2025-03-01,4,284000.0
1763,98,41,2025-01-12,4,1052000.0
1764,93,21,2023-12-25,5,1340000.0
1765,31,37,2023-09-11,5,1330000.0
1766,28,25,2024-02-11,5,580000.0
1767,96,17,2022-09-25,3,264000.0
1768,58,29,2022-04-30,4,1060000.0
1769,1,47,2022-09-14,1,89000.0
1770,37,39,2023-05-20,1,97000.0
1771,67,9,2023-03-24,3,792000.0
1772,1,20,2024-06-15,2,318000.0
1773,28,21,2024-06-27,1,268000.0
1774,99,45,2024-08-27,3,156000.0
1775,71,33,2024-10-01,5,755000.0
1776,74,37,2025-03-17,2,532000.0
1777,13,3,2024-09-23,4,916000.0
1778,46,10,2023-03-23,2,286000.0
1779,34,24,2024-03-06,5,355000.0
1780,32,15,2023-11-16,3,708000.0
1781,39,6,2023-12-12,5,1310000.0
1782,52,37,2024-04-02,2,532000.0
1783,94,5,2025-03-04,3,312000.0
1784,62,12,2024-10-14,4,884000.0
1785,89,45,2025-03-21,5,260000.0
1786,13,39,2024-05-30,3,291000.0
1787,5,47,2022-12-04,5,445000.0
1788,49,6,2023-10-01,1,262000.0
1789,99,22,2022-05-22,3,429000.0
1790,56,27,2024-05-02,1,80000.0
1791,99,15,2022-09-23,5,1180000.0
1792,2,41,2023-07-16,4,1052000.0
1793,7,20,2024-01-20,5,795000.0
1794,6,21,2022-08-25,5,1340000.0
1795,73,10,2022-10-11,3,429000.0
1796,65,45,2022-11-20,2,104000.0
1797,20,4,2023-10-07,4,1008000.0
1798,58,49,2023-08-11,5,395000.0
1799,74,33,2023-09-28,1,151000.0
1800,29,28,2024-03-21,3,156000.0
1801,51,10,2023-03-01,2,286000.0
1802,44,6,2024-07-01,4,1048000.0
1803,74,48,2024-05-03,1,217000.0
1804,71,26,2023-10-07,3,450000.0
1805,11,26,2024-04-22,5,750000.0
1806,56,50,2022-09-12,2,402000.0
1807,98,9,2024-02-23,4,1056000.0
1808,72,13,2025-03-31,4,468000.0
1809,51,42,2024-03-16,5,400000.0
1810,26,36,2023-08-22,5,1460000.0
1811,95,34,2022-07-27,2,170000.0
1812,32,5,2023-07-24,3,312000.0
1813,100,28,2022-06-22,3,156000.0
1814,88,37,2022-10-09,1,266000.0
1815,15,43,2022-05-19,4,856000.0
1816,55,24,2023-09-28,3,213000.0
1817,25,21,2025-01-14,3,804000.0
1818,77,42,2022-09-30,1,80000.0
1819,99,20,2025-02-28,2,318000.0
1820,45,40,2022-12-25,4,252000.0
1821,80,10,2023-04-27,4,572000.0
1822,6,15,2024-06-23,2,472000.0
1823,88,24,2023-01-10,2,142000.0
1824,97,47,2024-08-18,1,89000.0
1825,15,48,2022-12-18,1,217000.0
1826,32,40,2023-09-10,2,126000.0
1827,37,1,2024-08-30,3,318000.0
1828,89,8,2024-02-05,3,678000.0
1829,58,31,2024-03-31,1,98000.0
1830,43,14,2023-04-09,5,745000.0
1831,28,14,2024-01-03,5,745000.0
1832,67,49,2024-12-17,3,237000.0
1833,71,31,2023-01-25,5,490000.0
1834,94,10,2023-01-28,1,143000.0
1835,49,38,2025-01-02,5,1410000.0
1836,6,17,2025-01-29,2,176000.0
1837,8,19,2024-02-14,2,440000.0
1838,90,40,2023-12-19,3,189000.0
1839,7,30,2022-05-29,1,185000.0
1840,9,25,2024-11-22,3,348000.0
1841,85,43,2023-02-14,3,642000.0
1842,14,2,2024-03-12,3,174000.0
1843,84,25,2024-10-19,2,232000.0
1844,49,33,2024-02-10,1,151000.0
1845,41,32,2023-12-09,5,835000.0
1846,69,6,2022-04-20,2,524000.0
1847,26,33,2025-04-12,4,604000.0
1848,72,46,2023-03-13,1,176000.0
1849,6,16,2023-02-27,5,700000.0
1850,40,22,2023-06-20,4,572000.0
1851,51,48,2025-04-11,2,434000.0
1852,3,23,2022-07-20,3,165000.0
1853,46,41,2024-09-26,3,789000.0
1854,31,33,2022-09-19,3,453000.0
1855,8,41,2024-07-26,3,789000.0
1856,50,2,2023-01-29,5,290000.0
1857,36,15,2023-11-03,2,472000.0
1858,44,26,2023-09-02,2,300000.0
1859,12,47,2023-02-14,4,356000.0
1860,67,44,2024-03-24,5,550000.0
1861,81,44,2022-10-08,2,220000.0
1862,54,16,2023-05-26,5,700000.0
1863,20,28,2025-02-18,3,156000.0
1864,78,22,2024-05-13,4,572000.0
1865,70,9,2024-07-11,2,528000.0
1866,84,9,2024-12-31,5,1320000.0
1867,70,44,2023-08-13,2,220000.0
1868,18,20,2024-10-27,5,795000.0
1869,18,28,2023-12-08,2,104000.0
1870,84,37,2024-11-18,2,532000.0
1871,41,5,2023-12-14,5,520000.0
1872,69,47,2024-10-11,1,89000.0
1873,24,21,2022-10-08,2,536000.0
1874,94,2,2023-10-06,3,174000.0
1875,53,27,2023-10-12,3,240000.0
1876,57,48,2024-03-25,3,651000.0
1877,20,50,2024-11-28,2,402000.0
1878,14,9,2023-01-07,2,528000.0
1879,4,49,2025-02-23,5,395000.0
1880,79,18,2023-07-20,5,725000.0
1881,73,40,2024-11-23,2,126000.0
1882,77,15,2024-10-16,2,472000.0
1883,88,2,2022-08-23,3,174000.0
1884,11,45,2025-02-21,4,208000.0
1885,18,33,2022-11-08,5,755000.0
1886,61,46,2023-08-13,3,528000.0
1887,24,25,2022-10-14,4,464000.0
1888,61,9,2023-04-19,2,528000.0
1889,25,15,2023-08-01,1,236000.0
1890,53,49,2022-10-12,1,79000.0
1891,35,27,2023-01-23,2,160000.0
1892,96,43,2023-11-14,2,428000.0
1893,97,14,2025-03-26,1,149000.0
1894,23,29,2022-11-19,5,1325000.0
1895,63,45,2024-06-15,3,156000.0
1896,59,16,2023-12-08,4,560000.0
1897,52,50,2024-01-23,1,201000.0
1898,78,48,2024-10-26,4,868000.0
1899,93,21,2022-11-14,4,1072000.0
1900,79,48,2024-09-22,5,1085000.0
1901,77,35,2023-12-01,5,1260000.0
1902,83,46,2024-01-31,1,176000.0
1903,67,7,2023-01-27,4,1172000.0
1904,59,3,2024-05-09,2,458000.0
1905,67,35,2024-12-26,4,1008000.0
1906,95,3,2024-07-26,5,1145000.0
1907,50,34,2025-03-26,1,85000.0
1908,25,19,2025-01-10,4,880000.0
1909,51,20,2023-01-08,3,477000.0
1910,60,11,2024-08-23,4,736000.0
1911,38,40,2022-12-29,1,63000.0
1912,89,34,2024-05-13,2,170000.0
1913,60,42,2023-07-06,4,320000.0
1914,12,47,2022-11-17,5,445000.0
1915,15,12,2023-01-29,5,1105000.0
1916,90,35,2023-08-15,2,504000.0
1917,51,27,2024-03-14,3,240000.0
1918,58,2,2024-12-01,2,116000.0
1919,59,38,2022-07-06,2,564000.0
1920,59,6,2023-10-23,3,786000.0
1921,42,45,2022-04-28,2,104000.0
1922,92,47,2024-05-05,1,89000.0
1923,12,8,2022-11-12,4,904000.0
1924,82,24,2023-02-11,1,71000.0
1925,68,46,2023-12-01,4,704000.0
1926,94,33,2024-09-02,5,755000.0
1927,21,25,2024-06-07,5,580000.0
1928,49,3,2025-01-22,2,458000.0
1929,43,37,2024-05-21,2,532000.0
1930,21,10,2024-01-09,2,286000.0
1931,99,46,2025-03-12,1,176000.0
1932,54,20,2024-05-16,3,477000.0
1933,94,50,2024-01-19,4,804000.0
1934,37,41,2024-03-03,2,526000.0
1935,16,9,2024-05-12,2,528000.0
1936,1,40,2022-12-29,3,189000.0
1937,2,30,2022-08-20,4,740000.0
1938,64,35,2024-09-08,1,252000.0
1939,78,32,2022-05-31,2,334000.0
1940,28,38,2023-03-22,4,1128000.0
1941,59,27,2023-07-11,4,320000.0
1942,11,39,2022-06-03,5,485000.0
1943,1,16,2023-06-14,5,700000.0
1944,36,40,2023-03-29,5,315000.0
1945,27,4,2024-07-27,2,504000.0
1946,19,4,2023-07-06,3,756000.0
1947,5,10,2022-12-31,1,143000.0
1948,86,37,2024-03-24,5,1330000.0
1949,39,22,2024-09-08,1,143000.0
1950,7,7,2024-05-22,4,1172000.0
1951,23,11,2024-08-14,3,552000.0
1952,79,43,2024-06-15,5,1070000.0
1953,74,36,2022-10-06,2,584000.0
1954,59,48,2024-09-19,5,1085000.0
1955,47,3,2022-10-08,1,229000.0
1956,99,20,2023-06-04,3,477000.0
1957,48,25,2024-08-04,1,116000.0
1958,98,28,2023-11-04,5,260000.0
1959,9,19,2024-08-03,4,880000.0
1960,18,8,2022-06-17,3,678000.0
1961,43,34,2024-02-28,4,340000.0
1962,68,14,2024-08-09,2,298000.0
1963,79,4,2023-03-19,1,252000.0
1964,74,47,2024-02-03,5,445000.0
1965,12,31,2022-09-20,5,490000.0
1966,91,19,2025-01-23,4,880000.0
1967,78,21,2023-05-03,3,804000.0
1968,68,37,2023-07-20,5,1330000.0
1969,46,9,2022-06-03,5,1320000.0
1970,73,32,2024-03-12,5,835000.0
1971,94,41,2023-05-27,4,1052000.0
1972,64,12,2023-10-07,5,1105000.0
1973,30,46,2022-08-27,3,528000.0
1974,25,1,2024-02-25,1,106000.0
1975,4,30,2022-10-13,1,185000.0
1976,95,14,2023-04-17,5,745000.0
1977,54,27,2023-03-06,1,80000.0
1978,43,23,2024-10-13,5,275000.0
1979,82,14,2025-03-19,1,149000.0
1980,82,13,2023-10-10,3,351000.0
1981,33,5,2024-11-17,3,312000.0
1982,39,33,2024-12-21,5,755000.0
1983,42,50,2024-02-08,1,201000.0
1984,15,44,2022-12-27,3,330000.0
1985,44,26,2024-11-26,5,750000.0
1986,79,2,2022-11-16,2,116000.0
1987,25,22,2023-02-28,3,429000.0
1988,87,31,2023-03-01,4,392000.0
1989,5,42,2022-07-15,2,160000.0
1990,62,10,2024-09-15,4,572000.0
1991,69,22,2023-10-10,4,572000.0
1992,53,48,2024-07-18,1,217000.0
1993,67,20,2023-06-24,5,795000.0
1994,93,44,2024-10-27,3,330000.0
1995,72,35,2024-07-28,1,252000.0
1996,27,37,2022-12-31,3,798000.0
1997,46,5,2023-08-29,2,208000.0
1998,36,2,2025-04-11,3,174000.0
1999,49,41,2023-07-12,5,1315000.0
2000,22,37,2023-07-07,5,1330000.0
